subject,course_title,abs_course_url
Mathematics,Algèbre linéaire de première année d’enseignement supérieur,https://www.classcentral.com/course/france-universite-numerique-algebre-lineaire-de-premiere-annee-d-enseignement-superieur-11191
Mathematics,Fundamentals of Statistics,https://www.classcentral.com/course/edx-fundamentals-of-statistics-11482
Mathematics,Introductory Mathematical Methods for Biologists,https://www.classcentral.com/course/nptel-introductory-mathematical-methods-for-biologists-9845
Mathematics,Equazioni differenziali lineari del secondo ordine,https://www.classcentral.com/course/polimi-open-knowledge-equazioni-differenziali-lineari-del-secondo-ordine-13249
Mathematics,Statistics Prep,https://www.classcentral.com/course/canvas-network-statistics-prep-13218
Mathematics,Introduction à la statistique avec R,https://www.classcentral.com/course/france-universite-numerique-introduction-a-la-statistique-avec-r-1876
Mathematics,Introduction au raisonnement mathématique : préparation à l'entrée dans l'enseignement supérieur,https://www.classcentral.com/course/france-universite-numerique-introduction-au-raisonnement-mathematique-preparation-a-l-entree-dans-l-enseignement-superieur-11622
Mathematics,Дифференциальные уравнения и их симметрии на примере математических моделей,https://www.classcentral.com/course/canvas-network----------10732
Mathematics,BetOnMath for citizens,https://www.classcentral.com/course/polimi-open-knowledge-betonmath-for-citizens-4981
Mathematics,Statistica,https://www.classcentral.com/course/federica-statistica-10678
Mathematics,Algebra+,https://www.classcentral.com/course/canvas-network-algebra-583
Mathematics,Intermediate Algebra,https://www.classcentral.com/course/coursera-intermediate-algebra-514
Mathematics,"Analytic Combinatorics, Part I",https://www.classcentral.com/course/coursera-analytic-combinatorics-part-i-332
Mathematics,Laboratorio de modelización,https://www.classcentral.com/course/miriadax-laboratorio-de-modelizacion-1100
Mathematics,Lógica y usos,https://www.classcentral.com/course/miriadax-logica-y-usos-1119
Mathematics,Aplicaciones de la teoría de grafos a la vida real,https://www.classcentral.com/course/miriadax-aplicaciones-de-la-teoria-de-grafos-a-la-vida-real-1090
Mathematics,Descodificando Álgebra,https://www.classcentral.com/course/miriadax-descodificando-algebra-1105
Mathematics,Passion Driven Statistics,https://www.classcentral.com/course/coursera-passion-driven-statistics-498
Mathematics,"Analytic Combinatorics, Part II",https://www.classcentral.com/course/coursera-analytic-combinatorics-part-ii-333
Mathematics,Statistics: Making Sense of Data,https://www.classcentral.com/course/coursera-statistics-making-sense-of-data-646
Mathematics,Precalculus Algebra,https://www.classcentral.com/course/canvas-network-precalculus-algebra-755
Mathematics,Pre-Algebra,https://www.classcentral.com/course/open-education-by-blackboard-pre-algebra-793
Mathematics,Metodi quantitativi - Modulo statistica,https://www.classcentral.com/course/federica-metodi-quantitativi-modulo-statistica-10685
Mathematics,Basic Arithmetic,https://www.classcentral.com/course/canvas-network-basic-arithmetic-575
Mathematics,機率 (Probability),https://www.classcentral.com/course/coursera--probability-689
Mathematics,Statistics One,https://www.classcentral.com/course/coursera-statistics-one-334
Mathematics,Numbers for Life,https://www.classcentral.com/course/novoed-numbers-for-life-1279
Mathematics,Analysis of a Complex Kind,https://www.classcentral.com/course/coursera-analysis-of-a-complex-kind-978
Mathematics,Aplicaciones de la Teoría de Grafos a la vida real,https://www.classcentral.com/course/upv-x-aplicaciones-de-la-teoria-de-grafos-a-la-vida-real-1546
Mathematics,数学之旅 The Journey of Mathematics,https://www.classcentral.com/course/coursera--the-journey-of-mathematics-1398
Mathematics,"Unpredictable? Randomness, Chance and Free Will",https://www.classcentral.com/course/coursera-unpredictable-randomness-chance-and-free-will-736
Mathematics,Einführung in die Wahrscheinlichkeitstheorie,https://www.classcentral.com/course/iversity-einfuhrung-in-die-wahrscheinlichkeitstheorie-1277
Mathematics,Convex Optimization,https://www.classcentral.com/course/stanford-openedx-convex-optimization-1577
Mathematics,Bases Matemáticas: números y terminología,https://www.classcentral.com/course/upv-x-bases-matematicas-numeros-y-terminologia-1543
Mathematics,Bases matemáticas: Integrales,https://www.classcentral.com/course/upv-x-bases-matematicas-integrales-1744
Mathematics,Introduction to Statistics: Descriptive Statistics,https://www.classcentral.com/course/edx-introduction-to-statistics-descriptive-statistics-614
Mathematics,Massively Multivariable Open Online Calculus Course,https://www.classcentral.com/course/coursera-massively-multivariable-open-online-calculus-course-1812
Mathematics,Introduction to Statistics: Probability,https://www.classcentral.com/course/edx-introduction-to-statistics-probability-828
Mathematics,Mathe-MOOC: Mathematisch denken!,https://www.classcentral.com/course/iversity-mathe-mooc-mathematisch-denken-993
Mathematics,Introduction to Statistics: Inference,https://www.classcentral.com/course/edx-introduction-to-statistics-inference-932
Mathematics,Metodi algebrici in Crittografia,https://www.classcentral.com/course/federica-metodi-algebrici-in-crittografia-10686
Mathematics,Probabilidad básica,https://www.classcentral.com/course/miriadax-probabilidad-basica-1422
Mathematics,Matemáticas básicas,https://www.classcentral.com/course/miriadax-matematicas-basicas-1113
Mathematics,Estadística descriptiva,https://www.classcentral.com/course/miriadax-estadistica-descriptiva-1423
Mathematics,Matemáticas y Movimiento,https://www.classcentral.com/course/coursera-matematicas-y-movimiento-737
Mathematics,An Introduction to Functional Analysis,https://www.classcentral.com/course/coursera-an-introduction-to-functional-analysis-1313
Mathematics,Teaching Statistical Thinking: Part 1 Descriptive Statistics,https://www.classcentral.com/course/coursera-teaching-statistical-thinking-part-1-descriptive-statistics-2461
Mathematics,Introducción a la Teoría Combinatoria,https://www.classcentral.com/course/miriadax-introduccion-a-la-teoria-combinatoria-2826
Mathematics,Çok Değişkenli Fonksiyonlarda Türev ve Entegral II: İleri Konular ve Uygulamalar / Multivariable Calculus II: Applications and Advanced Topics,https://www.classcentral.com/course/coursera-cok-degiskenli-fonksiyonlarda-turev-ve-entegral-ii-ileri-konular-ve-uygulamalar-multivariable-calculus-ii-applications-and-advanced-topics-1958
Mathematics,Equations différentielles : de Newton à nos jours,https://www.classcentral.com/course/france-universite-numerique-equations-differentielles-de-newton-a-nos-jours-4747
Mathematics,Mujeres coraje. Maestras de la transgresión,https://www.classcentral.com/course/independent-mujeres-coraje-maestras-de-la-transgresion-4569
Mathematics,Coding the Matrix: Linear Algebra through Computer Science Applications,https://www.classcentral.com/course/coursera-coding-the-matrix-linear-algebra-through-computer-science-applications-505
Mathematics,Science Fiction/Science Fact: Predictions and Math (Lite),https://www.classcentral.com/course/canvas-network-science-fiction-science-fact-predictions-and-math-lite-3072
Mathematics,Logic: Language and Information 1,https://www.classcentral.com/course/coursera-logic-language-and-information-1-1454
Mathematics,Fondamentaux en statistique,https://www.classcentral.com/course/france-universite-numerique-fondamentaux-en-statistique-1520
Mathematics,Logic: Language and Information 2,https://www.classcentral.com/course/coursera-logic-language-and-information-2-1455
Mathematics,Introduction to Statistics for the Social Sciences,https://www.classcentral.com/course/coursera-introduction-to-statistics-for-the-social-sciences-3334
Mathematics,Calculus: Single Variable,https://www.classcentral.com/course/coursera-calculus-single-variable-331
Mathematics,Mathematical Methods for Quantitative Finance,https://www.classcentral.com/course/coursera-mathematical-methods-for-quantitative-finance-1013
Mathematics,Pre-Calculus,https://www.classcentral.com/course/coursera-pre-calculus-515
Mathematics,Matemáticas esenciales en los números reales y complejos,https://www.classcentral.com/course/miriadax-matematicas-esenciales-en-los-numeros-reales-y-complejos-1688
Mathematics,Álgebra Lineal,https://www.classcentral.com/course/edx-algebra-lineal-4058
Mathematics,Análisis Estadístico Básico con SPSS,https://www.classcentral.com/course/miriadax-analisis-estadistico-basico-con-spss-1669
Mathematics,Probability,https://www.classcentral.com/course/coursera-probability-2583
Mathematics,Geometría diferencial y Mecánica: una introducción,https://www.classcentral.com/course/miriadax-geometria-diferencial-y-mecanica-una-introduccion-3868
Mathematics,"Maths for Humans: Linear, Quadratic & Inverse Relations",https://www.classcentral.com/course/futurelearn-maths-for-humans-linear-quadratic-inverse-relations-3944
Mathematics,Estadística para investigadores: Todo lo que siempre quiso saber,https://www.classcentral.com/course/miriadax-estadistica-para-investigadores-todo-lo-que-siempre-quiso-saber-1191
Mathematics,Real World Calculus: How Maths Drives Formula One and Launches Angry Birds,https://www.classcentral.com/course/futurelearn-real-world-calculus-how-maths-drives-formula-one-and-launches-angry-birds-3409
Mathematics,Descriptive Statistics,https://www.classcentral.com/course/coursera-descriptive-statistics-2756
Mathematics,Discrete Mathematics,https://www.classcentral.com/course/nptel-discrete-mathematics-5217
Mathematics,Applied Multivariate Statistical Modeling,https://www.classcentral.com/course/nptel-applied-multivariate-statistical-modeling-5230
Mathematics,Introduction à la logique informatique - Partie 2 : calcul des prédicats,https://www.classcentral.com/course/france-universite-numerique-introduction-a-la-logique-informatique-partie-2-calcul-des-predicats-5267
Mathematics,Groupes finis : les mathématiques du Rubik's cube,https://www.classcentral.com/course/france-universite-numerique-groupes-finis-les-mathematiques-du-rubik-s-cube-5373
Mathematics,Precálculo Alpha: Primer paso a las Matemáticas Universitarias,https://www.classcentral.com/course/coursera-precalculo-alpha-primer-paso-a-las-matematicas-universitarias-5795
Mathematics,Differential Calculus in Several Variables,https://www.classcentral.com/course/nptel-differential-calculus-in-several-variables-5777
Mathematics,Introduction to Statistical Hypothesis Testing,https://www.classcentral.com/course/nptel-introduction-to-statistical-hypothesis-testing-5775
Mathematics,Applied Logistic Regression,https://www.classcentral.com/course/coursera-applied-logistic-regression-3441
Mathematics,Mathematik Online-Kurs - Mathematisch denken!,https://www.classcentral.com/course/iversity-mathematik-online-kurs-mathematisch-denken-2495
Mathematics,Geometría analítica,https://www.classcentral.com/course/coursera-geometria-analitica-4602
Mathematics,Mathematical Logic and Algorithms Theory,https://www.classcentral.com/course/iversity-mathematical-logic-and-algorithms-theory-6116
Mathematics,دليل الرياضيات للمرحلة الثانوية /العلمي‎,https://www.classcentral.com/course/edraak------6060
Mathematics,التفاضل والتكامل 1,https://www.classcentral.com/course/edraak---1-6061
Mathematics,التفاضل والتكامل 2,https://www.classcentral.com/course/edraak---2-6062
Mathematics,Las matrices y sus aplicaciones,https://www.classcentral.com/course/miriadax-las-matrices-y-sus-aplicaciones-6553
Mathematics,Maths for Humans: Linear and Quadratic Relations,https://www.classcentral.com/course/futurelearn-maths-for-humans-linear-and-quadratic-relations-6133
Mathematics,التفاضل والتكامل 3,https://www.classcentral.com/course/edraak---3-6063
Mathematics,التفاضل والتكامل 4,https://www.classcentral.com/course/edraak---4-6064
Mathematics,Maths for Humans: Inverse Relations and Power Laws,https://www.classcentral.com/course/futurelearn-maths-for-humans-inverse-relations-and-power-laws-6417
Mathematics,Introduction to Commutative Algebra,https://www.classcentral.com/course/nptel-introduction-to-commutative-algebra-7921
Mathematics,Linear Algebra,https://www.classcentral.com/course/nptel-linear-algebra-7928
Mathematics,Introductory Course in Real Analysis,https://www.classcentral.com/course/nptel-introductory-course-in-real-analysis-7941
Mathematics,"Basic Calculus for Engineers, Scientists and Economists",https://www.classcentral.com/course/nptel-basic-calculus-for-engineers-scientists-and-economists-4437
Mathematics,Linear Regression Analysis and Forecasting,https://www.classcentral.com/course/nptel-linear-regression-analysis-and-forecasting-7977
Mathematics,Mathematics for Chemistry,https://www.classcentral.com/course/nptel-mathematics-for-chemistry-7965
Mathematics,Getting a Grip on Mathematical Symbolism,https://www.classcentral.com/course/futurelearn-getting-a-grip-on-mathematical-symbolism-1758
Mathematics,Teaching Math to English Language Learners,https://www.classcentral.com/course/canvas-network-teaching-math-to-english-language-learners-7498
Mathematics,Introduction to Differential Equations,https://www.classcentral.com/course/edx-introduction-to-differential-equations-2636
Mathematics,Linear Differential Equations,https://www.classcentral.com/course/edx-linear-differential-equations-3319
Mathematics,Ética en la investigación universitaria,https://www.classcentral.com/course/miriadax-etica-en-la-investigacion-universitaria-4959
Mathematics,Nonlinear Differential Equations: Order and Chaos,https://www.classcentral.com/course/edx-nonlinear-differential-equations-order-and-chaos-3899
Mathematics,Nonlinear Dynamics 1: Geometry of Chaos,https://www.classcentral.com/course/independent-nonlinear-dynamics-1-geometry-of-chaos-2446
Mathematics,Une SAGE introduction au calcul formel,https://www.classcentral.com/course/france-universite-numerique-une-sage-introduction-au-calcul-formel-5365
Mathematics,Теория вероятностей – наука о случайности,https://www.classcentral.com/course/stepik------10499
Mathematics,Numerical Linear Algebra,https://www.classcentral.com/course/nptel-numerical-linear-algebra-9904
Mathematics,Design and Analysis of Experiments,https://www.classcentral.com/course/nptel-design-and-analysis-of-experiments-9877
Mathematics,Stochastic Processes,https://www.classcentral.com/course/nptel-stochastic-processes-7944
Mathematics,Chaotic Dynamical Systems,https://www.classcentral.com/course/nptel-chaotic-dynamical-systems-10030
Mathematics,Probability Foundations for Electrical engineers,https://www.classcentral.com/course/nptel-probability-foundations-for-electrical-engineers-9876
Mathematics,Теория вероятностей – наука о случайности. Часть 2,https://www.classcentral.com/course/stepik-------2-10501
Mathematics,Méthodes de sondage et d'enquête,https://www.classcentral.com/course/france-universite-numerique-methodes-de-sondage-et-d-enquete-4986
Mathematics,Calculus Two: Sequences and Series,https://www.classcentral.com/course/coursera-calculus-two-sequences-and-series-1076
Mathematics,微积分二: 数列与级数 (中文版),https://www.classcentral.com/course/coursera----4281
Mathematics,Calculus One,https://www.classcentral.com/course/coursera-calculus-one-563
Mathematics,Fundamentals of Engineering Statistical Analysis,https://www.classcentral.com/course/janux-fundamentals-of-engineering-statistical-analysis-3559
Mathematics,Mathématiques : préparation à l'entrée dans l'enseignement supérieur,https://www.classcentral.com/course/france-universite-numerique-mathematiques-preparation-a-l-entree-dans-l-enseignement-superieur-10986
Mathematics,Álgebra Básica,https://www.classcentral.com/course/canvas-network-algebra-basica-7383
Mathematics,Elementary Business Statistics,https://www.classcentral.com/course/janux-elementary-business-statistics-3668
Mathematics,(HE) Statistics in Education for Mere Mortals,https://www.classcentral.com/course/canvas-network-he-statistics-in-education-for-mere-mortals-1063
Mathematics,Introduction to Dynamical Systems and Chaos,https://www.classcentral.com/course/complexity-explorer-introduction-to-dynamical-systems-and-chaos-1182
Mathematics,Statistical Reasoning for Public Health 2: Regression Methods,https://www.classcentral.com/course/coursera-statistical-reasoning-for-public-health-2-regression-methods-2899
Mathematics,統計学Ⅱ:推測統計の方法 (ga047),https://www.classcentral.com/course/gacco---ga047-4026
Mathematics,Modèles de durée,https://www.classcentral.com/course/france-universite-numerique-modeles-de-duree-10972
Mathematics,Applied Trade Math MOOC,https://www.classcentral.com/course/desire2learn-applied-trade-math-mooc-4091
Mathematics,Caos y Dinámica No Lineal,https://www.classcentral.com/course/miriadax-caos-y-dinamica-no-lineal-12326
Mathematics,パズルで情報活用 (ga110),https://www.classcentral.com/course/gacco--ga110-12242
Mathematics,Fractals and Scaling,https://www.classcentral.com/course/complexity-explorer-fractals-and-scaling-3612
Mathematics,How Cryptography Keeps The Internet Secure,https://www.classcentral.com/course/independent-how-cryptography-keeps-the-internet-secure-12780
Mathematics,Basic Linear Algebra,https://www.classcentral.com/course/nptel-basic-linear-algebra-13003
Mathematics,Multivariable calculus,https://www.classcentral.com/course/nptel-multivariable-calculus-9869
Mathematics,Graph Theory,https://www.classcentral.com/course/nptel-graph-theory-13010
Mathematics,Applied Regression Analysis,https://www.classcentral.com/course/canvas-network-applied-regression-analysis-3225
Mathematics,MCDM Techniques Using R,https://www.classcentral.com/course/nptel-mcdm-techniques-using-r-12994
Mathematics,Descriptive Statistics with R Software,https://www.classcentral.com/course/nptel-descriptive-statistics-with-r-software-13007
